,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
11,-0.05935954246222943,0.002416921628008684,0.4751694138059509,0.002534946496320445,0.37077591080862166,-0.0041476334594855386,0.6018625551690217,0.0011159791997038416,0.5013251170599304,0.0037220737830155875,0.5598788012912227,0.009133835657423428,0.5503577421570972,-0.0033192727484800174,0.34332523703240647,-0.0019397094660265335,0.5630308735410561,-0.0021081376325997737,0.7107905702973236,0.0003366106404009816,0.6011566585002203,0.0036712870635500056,0.5694624551914685,-0.0007361493307639355,0.24789845058104085,-0.0009282211011349484,0.8779001043162267,-0.00011618585587697128,0.48638408913150416,-0.0003230609562245965,0.7965828572710223,-0.002577771267658735,0.5779021756096037,0.0005150443232734836,0.8043527510374714,0.000751082092983562,0.5941005269742035,0.0007953219545474566,0.5408122644543093,-0.0015681203590978887
12,0.04683475409044746,-0.0018627657021820197,0.5006456880812493,0.0030337249229888848,0.40936642428707604,-0.00023261010098824583,0.638749205300325,-0.011241014631432032,0.5079542058334363,-0.004221800087838436,0.5421401261727796,-0.0008804985054098741,0.5765415965396201,-0.00493537987361008,0.4045667214915394,-0.0019584895160315507,0.6035126909264612,-0.013221684568885603,0.7762516557434083,-0.015617989935228435,0.6564360519770505,-0.008512941743928054,0.6100425909687894,-0.012086136739408643,0.26002390865657654,0.0007637719629956925,0.9377385134072931,-0.007092951704364067,0.5157776838828925,0.003335577754565857,0.8605241825414414,-0.0028343693573908875,0.6132124998941899,0.0017734078046574703,0.8612024407697589,-0.002606948489954037,0.6544211392096537,-0.010294580251150348,0.575049970197389,0.0026736959743997716
13,-0.036078905931153926,0.0030448474121807633,0.9700970813910681,0.004509012025761379,0.7587745516554802,-0.005859975686009531,1.2426991722452065,-0.008154850052231342,1.0113780467248406,0.0003997358485952236,1.1021998808981115,0.011308336175992285,1.1210241789104805,-0.008390972407704103,0.7285720054732883,-0.003884166269116359,1.1582589911767682,-0.012915324003289694,1.4873527482076394,-0.014633258648997213,1.253009304686108,-0.003526489961519122,1.1716124928008238,-0.012415083547169206,0.5156271192039528,0.00017110835012891545,1.8017825790364608,-0.0036584974219780325,0.9926422761506917,0.003083836269673578,1.6514331797513044,-0.005816809529192151,1.1846959268747161,0.002452133531694361,1.6607891442846707,-0.0017415539700504877,1.241464906828213,-0.007176359374254801,1.1080606686267176,-0.0013468703605378496
14,0.03766408161510215,0.003917068045960145,0.9252794803651856,0.007774512455213493,0.7265600101507026,-0.007635448946634565,1.195291744105453,-0.013184860014331105,0.9534520092215706,0.0002953453363237109,1.0165656420311384,0.015515611041683884,1.0666404930196247,-0.01150774646366795,0.7210569622107217,-0.005019356530976992,1.111325295539995,-0.018797457517070654,1.4485104377830869,-0.022743294981487736,1.2155720600813904,-0.006282518218697811,1.124939285237308,-0.015002698818220861,0.49821150535626835,9.223235960982969e-05,1.7267334309968785,-0.008885069594349801,0.9470185042593737,0.003239153006679169,1.5949260131108751,-0.008449404043807132,1.1350588776939228,0.0024002275098944544,1.5973210685670374,-0.004403740927321799,1.2069807906810297,-0.011856882308709724,1.0603759401705144,0.0013623037650586146
15,-0.0329173463442991,0.0012740745681041783,1.2364762536837084,0.0043740008702426725,0.9463915335561062,-0.003730951655230184,1.602292394233495,-0.023101344288345323,1.2927240570099707,-0.007190917682764978,1.3917108964478624,0.004204953385861843,1.4281173620713155,-0.010620102271286774,0.9270028631091938,-0.002898293086400545,1.4784829728135769,-0.02630149629662855,1.927857508997171,-0.03624886182148768,1.6132196785935697,-0.01779657136416911,1.4969528004942285,-0.024487338790150373,0.6755818646891201,0.0029546429942857973,2.297811096741844,-0.0115811862933147,1.2606600744690262,0.008391525859391489,2.1228474196983544,-0.006682232256091637,1.5152042482007575,0.0026672040160252396,2.1310169990251886,-0.007746829424353466,1.5969765607124131,-0.01852136603469244,1.4134759417546583,0.0035575070879679937
16,0.005336116539607638,0.013134724603100372,1.1670559310774822,0.0065636596845879466,0.8841469507454951,-0.01673520620914669,1.5255060109056275,-0.004525125014356542,1.2167816952660493,0.008691615721881707,1.2923835923984042,0.03368610895114721,1.3461081246839761,-0.01284402519676961,0.8853073492025283,-0.005872869889726132,1.3987796820983238,-0.011021191819420836,1.8480529513608168,-0.01747721207934877,1.5392102742426577,0.004122359907469786,1.4173741456223992,-0.007979593439623803,0.6489759224158651,0.00029354690926882484,2.1724030300845634,-0.0001641932858637285,1.1876235211530428,0.0012922979198867236,2.020057185715336,-0.010602155953824091,1.4345926865590917,-0.0001536399514687134,2.0235563402347463,-0.005028824971601311,1.5237494843202004,-3.6095784705370004e-06,1.3357833343771226,-0.0029207506656154228
17,-0.05078694255825278,0.007380868727485673,1.32593629982959,0.0053769941860523154,0.9844983607366862,-0.00877068213368942,1.739812347011747,-0.01593802363993963,1.3965979182487187,-0.00027095874843089535,1.4904381903611954,0.0163848532390721,1.531740030619293,-0.009289611944258536,0.9804986297478173,-0.0016199721723261255,1.5853084191046776,-0.01580551389637065,2.0991602892159893,-0.028845955207734808,1.743379238692448,-0.008498565322810646,1.6067330944404405,-0.010753774954263794,0.7467555523749891,0.003117885981412818,2.462333022583149,-0.00758879347496938,1.3457936149965564,0.004784568025849334,2.2921084538229657,-0.00723068069182246,1.630265351754467,-0.0023597961732249283,2.2989935788716345,-0.011238685503382034,1.7225081998920047,-0.00791267025493858,1.5158425473717063,0.005805429647940135
18,-0.03581046587023773,0.011412595518517412,1.231266768938223,-0.0035057365657418064,0.8987536105642855,-0.011614733823278255,1.6295016381524379,0.0004432518857157633,1.2989254392971334,0.005404238309405066,1.373165142930299,0.02189161338622843,1.4213917834845304,-0.0026816803610077294,0.9107128466867866,0.0008874275888422732,1.473197323954893,0.00384454281168127,1.9750311506273412,-0.009652371079632321,1.6317872632545907,0.0038563050994330633,1.4946402174197644,0.0016339885693081313,0.706748988673982,0.003838280594952442,2.287352162386979,0.010198470668223589,1.2462825701186837,0.0024524128109419015,2.1417370699451332,-0.0017079886598768274,1.5178357405708125,-0.007379112288591054,2.144997554175454,-0.006906771641281917,1.6107616683364707,0.012311966406198124,1.408145396014902,7.319195352832163e-05
19,-0.07736495784371278,0.024004383910578256,1.279680177766764,-0.001412316205044395,0.9170557106525612,-0.02377280541249721,1.7005352224783765,0.031800015346944106,1.3608153381955281,0.027632823615114613,1.4415736746378531,0.05391001262519653,1.4791627100979579,0.0009271419712984959,0.9285666718692012,-6.325791490981517e-05,1.528805985370811,0.0368333714103142,2.057029816351344,0.03130908231457841,1.69396271416535,0.03901552614495392,1.5513134236481383,0.03904366867006083,0.7437991162458402,0.0006779154323894059,2.373807932887832,0.02741816923821465,1.2920255050923615,-0.011326619163105414,2.225935846281292,-0.001561334901820699,1.5791178591944073,-0.015342200650606423,2.2312865974709375,-0.004544071918938391,1.669420703780844,0.044492986544374974,1.4628357831067618,-0.0036189044856230115
20,-0.07142594484931752,0.005007140325360092,1.174899748472627,-0.01393445591237534,0.825444783299897,-0.0020602576521568904,1.5746510129446376,0.020092182423361533,1.2541247801670137,0.006947544368052897,1.3180874137452827,0.00681623893383216,1.3575926476715061,0.01672390973531407,0.8489235523255436,0.011256864490088996,1.4038503892569594,0.04192931510302304,1.911098829445553,0.02674900772860911,1.5655780723898935,0.01874355323177554,1.426209362229005,0.037467852200587626,0.6954725931592685,0.0062657743487235015,2.179425447172406,0.02766137886558523,1.1831040460216462,-0.003374333954639052,2.054588957589754,0.013178020275352826,1.4536932767063622,-0.02111856894475697,2.056997530714753,-0.0083721751060074,1.5410648299163014,0.04205168826202749,1.3434295085024388,0.009375761920179379
21,-0.09510209083047272,0.024604930283484833,1.1737646969147573,-0.023413106996439337,0.8119568267103618,-0.022860600126516153,1.5787509694065003,0.0839220362461261,1.2593781311143273,0.04216061288299674,1.3244213600939743,0.05514849381769585,1.3572050236296658,0.027097259328745626,0.8369488886827874,0.009331635634748255,1.4010793655168703,0.1052408693317153,1.914757211540529,0.1060020765187753,1.5638904402205593,0.08020572813690566,1.4234980929109424,0.09119826326434621,0.7025293434350623,0.002226264214889097,2.1750178968677982,0.07699238730031899,1.1793248824072364,-0.02335483058933306,2.053978645119333,0.019697110414194283,1.4537282488500312,-0.03223505800235828,2.0573915992087493,0.007767127345912044,1.5377049580717603,0.1064570082278807,1.3416553121282417,-0.011304545404356957
22,-0.08298002625803924,0.019633953565126087,1.1040784582166232,-0.021878064015290924,0.7532291701939453,-0.01723066707454592,1.4947185053198027,0.10175777560558252,1.1867475227439312,0.05017170928378965,1.239375208381876,0.05345556579901903,1.2760968772067507,0.03836705723963943,0.7853779812764765,0.014501184017322737,1.3186792358321782,0.1349347613698073,1.8167354156763462,0.14343501403503908,1.4796668107140416,0.10099599243812521,1.340796424228687,0.128164713133571,0.6696318986291394,0.0005693213361080376,2.046002228501001,0.08289570085941425,1.1070527802860353,-0.03311445694792277,1.9409429338624342,0.027364403990654273,1.3692461784392753,-0.04295161846039286,1.94229806692511,0.00592008135015688,1.453871907386663,0.12909943229095264,1.2620780223005168,0.00022680138256655005
23,-0.12689345621713688,-0.00877844189543805,1.1429261345951804,-0.04830559718607377,0.7739064386016823,0.011960434457764183,1.5444304555956245,0.09919341988678038,1.2355165164477517,0.02133371601273109,1.3010782108435874,-0.013412248762997805,1.3224098304493666,0.0640691578104152,0.7986043310233324,0.028243973187237523,1.3614306444862674,0.15420011142203233,1.869901302965367,0.1529868516781019,1.5221096136680536,0.08025317804150789,1.384078306085569,0.12376814579530349,0.6930451512456757,0.008974505692847787,2.1137823309823993,0.10339765716777244,1.145052980491859,-0.023106636983402006,2.0006039320560483,0.053124587042215315,1.4164578992570833,-0.0495692220847225,2.004983682163683,0.011359395565887217,1.493798665127537,0.1380257586687468,1.3049972491764574,0.006589409231354166
24,-0.07243723916708622,0.03561096658647784,0.9987355282316317,-0.042756403655850136,0.6697991736158313,-0.03880980943890222,1.3616661293146777,0.2138093195839697,1.0761446808766966,0.10152219328550335,1.1161224779939678,0.11082671002502595,1.1541312668876706,0.0657807141213207,0.7081798040459288,0.015036049076710342,1.1936464004637681,0.25482332956958775,1.6594481867116446,0.2970614383656264,1.346157342717893,0.20602039430228417,1.214321054058181,0.22554552611118717,0.6153847192196964,-0.005485473739780039,1.8510462390342823,0.1744915624498553,0.9989649963976213,-0.06624275002502755,1.7643104294797958,0.0489163751132992,1.2412537707990072,-0.06457498638065988,1.7640413726332014,0.038357108340532325,1.321805992039744,0.24543683924597204,1.1421049547269275,-0.029539341496650766
25,-0.14126360016027206,-0.022009051770847436,1.1580721778867584,-0.04908374372857456,0.7867045290665793,0.019281931715022592,1.5605829799487934,0.14912735459048787,1.2529166643754115,0.040710981416162424,1.325549968750562,-0.009615510139216958,1.3402941394996857,0.08625788757717678,0.804491111966068,0.03333060720289625,1.3780217234829468,0.2225247581292295,1.8844056260295794,0.24651588752434767,1.5366840760258267,0.134011064492388,1.4005884746433184,0.19553732029741944,0.6985844017406992,0.004525496863603964,2.139882999914324,0.13315482965477038,1.1607099611428353,-0.04516864457183087,2.0213518962496764,0.07100301180903433,1.4330265825443513,-0.06855453726948868,2.0274525291387864,0.02007143877162781,1.507824967819614,0.1950056257633448,1.3212176357702639,0.01836360517236061
26,-0.05608019081221327,-0.017269118079471735,0.9704007324497175,-0.07831590388608987,0.659344438080125,0.00876849647835061,1.3184220849780006,0.20905000353177566,1.0409961180071825,0.055866085352313966,1.0802363630751861,0.005886537662395219,1.1208357847249228,0.10279810451691065,0.6948067384008958,0.032456089155046886,1.1606010475115607,0.28226950996406913,1.6069871663795432,0.31956402976544473,1.3069158505681227,0.17800980657156795,1.1802608844558335,0.21669511532016078,0.5928006586955532,0.00624478479974545,1.7997717021292008,0.20589469347378198,0.9722239412896521,-0.051700753921527134,1.7125434803515276,0.08867818001944197,1.2048646776127638,-0.0727727690077566,1.7120721696877048,0.0500010939494724,1.2845636496279305,0.257933465591267,1.1098917086789024,-0.01761658515974457
27,-0.13032616370918748,0.028658132829729142,1.2190324231192253,-0.03821700169821443,0.8504030090113259,-0.04923530505553887,1.627944606660205,0.3009348787559002,1.3101046711939368,0.145116520229712,1.3936906349215485,0.15855058584008364,1.410295142912707,0.08307491196365577,0.8575731202781283,0.009504918578214692,1.4513072070017827,0.35088295991569496,1.9613989841198496,0.44057969952470455,1.6094883218166824,0.3036808416887684,1.473665615741509,0.3192648281293495,0.7198767046596344,-0.016072399984290938,2.2538874507086213,0.23271564472384987,1.2261165789625466,-0.10149956289611554,2.1181446404122006,0.0637332000029538,1.5039643004634566,-0.08409992516057944,2.1257407250023377,0.06339508613389239,1.5820022875803392,0.33581602852218806,1.390561338474411,-0.0333152709604532
28,-0.03538319496627651,-0.09845841091400369,1.0533577464888282,-0.07390781845090583,0.7465047676429295,0.08226552806829976,1.410497464812372,0.10515151827193464,1.1175215200436694,-0.02873447380123524,1.1700288741247826,-0.14566164824636607,1.2157061409769003,0.11463371557574406,0.7697866223166541,0.047424469163458056,1.2605967101114963,0.21109314061903917,1.7141133944845972,0.23009899218512697,1.4073721559449144,0.07318219522294275,1.280097180152029,0.15194915600495273,0.6219268383994039,0.01830324598090228,1.9555145064096955,0.13745338626390308,1.0612724030064626,-0.020091231682776517,1.8453309847987072,0.1085760261356288,1.3019458838177167,-0.06973704078399647,1.8464268877052064,0.0257446812875801,1.3869897736665884,0.1689110833417528,1.2044896077949172,0.04638857483788626
29,-0.10007042106437558,0.019628990078574993,1.3450927949397418,-0.06752152542275962,0.9766151080686623,-0.05533925697761606,1.7731039752888167,0.3285456890869907,1.4287749035385247,0.1386054810089125,1.5289656398624976,0.15699634178552385,1.554802909049755,0.08700207870674645,0.9695007273673282,0.0017716943568098359,1.6038538410673624,0.3701998160991339,2.1322166451829574,0.46832630237802275,1.7658569135173021,0.3159469719956255,1.626270330595628,0.28760539775753613,0.7691606745355002,-0.01091217638518358,2.4909071607514193,0.297809556113352,1.3603740585359319,-0.09206562984751752,2.3243656226454217,0.07723609206043752,1.6530874746649706,-0.07638646440011018,2.333655554852509,0.0962768605991629,1.7408855395909129,0.3672428518044944,1.534791987461393,-0.07309225943550729
30,-0.009913895045885357,-0.02770495151158809,1.238698723959665,-0.003079754035071658,0.9216110743243506,-0.012674417426856127,1.6288260697706987,0.19877884790537387,1.2973368770087381,0.08968207851900135,1.3746511682419316,0.08951795428737641,1.4285821279419615,0.05951583556939158,0.9258476951827914,0.0018693419032061315,1.4832348627259595,0.25308681109323394,1.9709665957254643,0.33875208592537553,1.6378103951876763,0.22406682559697058,1.5035180943277142,0.24393301840261755,0.7002404223200562,-0.012499134412414195,2.30192955667367,0.15322025045208398,1.2565841778705895,-0.07855579074671534,2.1496197592975506,0.05343556543560074,1.5223610366783165,-0.07019590119678687,2.1534702386137887,0.03980551363870617,1.6192820220988704,0.23796623438788617,1.4158997092194827,0.017908799950412654
31,-0.058859183889760414,-0.14958970232456817,1.5389991707834447,-0.09209314515212827,1.1633992452039426,0.11473453880846003,2.001310092378799,0.0024628921625298103,1.6139989174323013,-0.11156736334929143,1.7371182643511007,-0.24348219625608333,1.7772431352432854,0.09703492041608738,1.1386252645646495,0.041858119763055604,1.8382933997782196,0.10238633380246843,2.403000220944371,0.09101239176994469,2.0093242619747915,-0.04170113649637083,1.8612896657200624,-0.0013346335233788142,0.8501971598549751,0.036222682033281654,2.8551973841789824,0.119008684526128,1.565351856570179,0.03477943631649086,2.644916954212663,0.11247713371140641,1.8841210739710794,-0.041188294078222595,2.656364996581221,0.028566018544122284,1.9871776297405148,0.07680083446632757,1.7567869357406014,0.04363427610981749
32,0.020102975557211633,0.1283861496790103,1.4990174967290404,0.013954598989438204,1.1604654626955435,-0.19560823731380922,1.9405509328867199,0.4241082294371093,1.5530850739488686,0.2812976053958844,1.662560707142264,0.4764187341603168,1.7279561582292882,-0.003180978186253944,1.1418682431904514,-0.06495557332728544,1.7959810844953044,0.3810140427285358,2.339390326748976,0.5430099065903242,1.9643568476213318,0.47973717576398167,1.8178224614999428,0.34308233631532453,0.8152429365300371,-0.04433687136826346,2.788455602127698,0.3232346461295403,1.5296781231250254,-0.1483916486903382,2.5804639116096713,-0.006142407555918685,1.8337215952124657,-0.06268142528729262,2.5877335878309964,0.11587739930023633,1.947566757908774,0.43104490744507923,1.7132055515491835,-0.1352528354515981
33,-0.011237519599650359,-0.1728633399661148,1.789114521365085,0.016826046802789846,1.398096003280627,0.13125661931578314,2.2996872790613425,-0.18005120706206088,1.8553686712110045,-0.15006711851853877,2.006154279204779,-0.2510124745614214,2.0642484197329694,0.0261408019711884,1.3539822960052224,0.026549817166488524,2.140351949083792,-0.0884373876584389,2.7586265714440223,-0.12353025256242423,2.325502064732728,-0.15505619024021516,2.1645725256962445,-0.07673648044755016,0.9589513727898673,0.029763275345408374,3.32467445570874,-0.09096049636250175,1.8285882986889588,0.05141815550663212,3.0609129326044417,0.04855220670412316,2.1834806169851353,-0.024869662734587322,3.074713553223816,-0.057290564901686256,2.306176410138791,-0.11024144225117713,2.043173345029137,0.15216835620711616
34,0.058753956965874043,-0.04266995360943184,1.8142203369448122,-0.0972985378540301,1.4449430418590525,-0.009807225862093427,2.322197477699196,0.07691821159018469,1.8637400497026686,-0.028415412539001095,2.00857098880902,-0.012501593741831185,2.090413172668347,0.032986834247791516,1.4027983402829696,-0.005468016244536383,2.1752045387186207,0.10029632282870417,2.792624498869616,0.09067396875528821,2.363333767951058,0.04275492485712465,2.1991682851423784,-0.049407502837965855,0.958655005274045,0.030562634004744196,3.377887036639809,0.21686948732510825,1.859306568420318,0.030034106452443726,3.1061070517173057,0.061734457314706156,2.2119081842741464,-0.01736087405651275,3.1168726530759265,0.06806191878630989,2.348254928635562,0.1395465506003184,2.0734906456677624,-0.07222709725198691
35,0.028983623669227576,0.2329459588103772,2.1069193437936153,0.1470041565037462,1.6848819696528885,-0.3089218494129359,2.684531022001356,0.39921877471802736,2.168178316986894,0.3928273278027625,2.35422015073416,0.7543925738277342,2.4295455910733743,-0.110953537140808,1.6181151716198672,-0.11491185859469119,2.5226777317180673,0.29543294625265265,3.216610728993073,0.473161464602063,2.7280479111994023,0.5540919830076654,2.5491189808546357,0.3886950051591478,1.1036808116353627,-0.07407649702272481,3.9191588810013656,0.20364928703372331,2.160928151252117,-0.1925798175638933,3.591123733869928,-0.11546008781441348,2.5651741182578496,-0.05851942835744567,3.6082191464347453,0.05518593992561702,2.7104722737146467,0.3857193100464612,2.406538050412152,-0.10538164779582332
36,0.10756419125025451,-0.3984691406537691,2.1392808329074313,-0.0832187539836017,1.7380997084068044,0.3895772920062533,2.717479082790203,-0.6769560037371282,2.182848076190546,-0.5505213216003939,2.36090968685902,-0.8940933559363891,2.4639167105090625,0.07215670518571858,1.6750365659162307,0.11736061464633174,2.5672122224553107,-0.4718700293994038,3.264565879201214,-0.745269709813373,2.7776599075926303,-0.7390906010267697,2.5934209763924363,-0.5311005138585968,1.1078916783873116,0.12303461850898878,3.9868214972829072,-0.3190655305471229,2.19913375879966,0.27004258215285737,3.6510790424413244,0.12398374630983916,2.602721428579536,0.013005120934053732,3.6646451710466508,-0.1736925147622503,2.764641422926509,-0.5252067155925151,2.4455528042716583,0.3099781604712212
